Reporter intensity corrected 1 1	Reporter intensity corrected 2 1	Reporter intensity corrected 3 1	Reporter intensity corrected 4 1	Reporter intensity corrected 5 1	Only identified by site	Reverse	Potential contaminant	Protein name	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	Protein names	Gene names	id	Gene name
18.4491157531738	18.5126781463623	17.6992740631104	17.1036968231201	16.99169921875				Lysine-specific histone demethylase 1A	3	3	3	3.4	3.4	3.4	92.902	0	4.2134	24430000	3	O60341	O60341	Lysine-specific histone demethylase 1A	KDM1A	216	KDM1A
13.0713453292847	13.8685331344604	12.4597387313843	11.6532030105591	12.3980760574341				Periplakin	1	1	1	0.6	0.6	0.6	204.74	0.00090212	1.8717	880050	1	O60437	O60437	Periplakin	PPL	217	PPL
12.7812576293945	13.6548595428467	11.4871864318848	11.4872875213623	11.2591543197632				Neuropilin-2	1	1	1	1.4	1.4	1.4	104.83	0.0082172	0.51577	443700	1	O60462	O60462	Neuropilin-2	NRP2	218	NRP2
16.4941673278809	17.2479457855225	16.5235462188721	15.9648818969727	15.3841428756714				Long-chain-fatty-acid--CoA ligase 4	4	4	4	9.4	9.4	9.4	79.187	0	33.294	16053000	4	O60488	O60488	Long-chain-fatty-acid--CoA ligase 4	ACSL4	219	ACSL4
16.4169788360596	16.2653770446777	15.8282108306885	15.3168821334839	14.8340759277344				Sorting nexin-3	1	1	1	6.8	6.8	6.8	18.762	0.00086919	1.6572	8778400	1	O60493	O60493	Sorting nexin-3	SNX3	220	SNX3
17.1791324615479	17.5902500152588	16.7030658721924	15.8456859588623	15.9495763778687				Protein O-GlcNAcase	3	3	3	3.6	3.6	3.6	102.91	0	5.811	10639000	3	O60502	O60502	Protein O-GlcNAcase	MGEA5	221	MGEA5
22.0598621368408	22.5521545410156	21.31130027771	20.8523197174072	20.5880184173584				Heterogeneous nuclear ribonucleoprotein Q	17	17	12	33.4	33.4	26.6	69.602	0	148.75	310120000	19	O60506	O60506	Heterogeneous nuclear ribonucleoprotein Q	SYNCRIP	222	SYNCRIP
15.327446937561	15.7098112106323	14.423903465271	13.3671417236328	14.1699247360229				Nuclear export mediator factor NEMF	1	1	1	1.4	1.4	1.4	122.95	0	3.997	2266500	1	O60524	O60524	Nuclear export mediator factor NEMF	NEMF	223	NEMF
17.8170337677002	16.9612693786621	16.5354423522949	15.6741647720337	15.8128538131714				GDP-mannose 4,6 dehydratase	3	3	3	11	11	11	41.949	0	21.791	24011000	3	O60547	O60547	GDP-mannose 4,6 dehydratase	GMDS	224	GMDS
16.9351425170898	20.3746452331543	18.3915882110596	12.597053527832	15.7293291091919				Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	1	1	1	0.9	0.9	0.9	119.54	0.0023895	1.1407	41078000	1	O60566	O60566	Mitotic checkpoint serine/threonine-protein kinase BUB1 beta	BUB1B	225	BUB1B
18.5249710083008	18.5856380462646	17.9017734527588	17.1978702545166	16.921028137207				Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	5	5	5	8.4	8.4	8.4	84.784	0	11.892	17584000	5	O60568	O60568	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3	PLOD3	226	PLOD3
14.4356698989868	14.644757270813	13.7430458068848	13.5219688415527	12.7021942138672				Eukaryotic translation initiation factor 4E type 2	2	2	2	13.9	13.9	13.9	28.362	0	12.294	4590700	2	O60573	O60573	Eukaryotic translation initiation factor 4E type 2	EIF4E2	227	EIF4E2
18.9869594573975	19.2783260345459	18.2259502410889	17.1959495544434	17.1997871398926				Protein diaphanous homolog 1	4	4	4	2.3	2.3	2.3	141.35	0	6.8173	19537000	4	O60610	O60610	Protein diaphanous homolog 1	DIAPH1	228	DIAPH1
16.6688575744629	17.3617038726807	17.0118160247803	15.8654670715332	16.1845264434814				15 kDa selenoprotein	1	1	1	9.7	9.7	9.7	18.092	0	6.3173	9201500	2	O60613	O60613	15 kDa selenoprotein	SEP15	229	SEP15
19.6863536834717	19.8632507324219	19.0111351013184	18.1030311584473	18.1273193359375				Perilipin-3	8	8	8	27.4	27.4	27.4	47.074	0	39.411	74679000	8	O60664	O60664	Perilipin-3	PLIN3	230	PLIN3
17.1012363433838	16.8954563140869	16.4531421661377	16.1129894256592	15.8805875778198				Protein arginine N-methyltransferase 3	3	3	3	6.6	6.6	6.6	59.902	0	5.5781	7833000	3	O60678	O60678	Protein arginine N-methyltransferase 3	PRMT3	231	PRMT3
21.0094261169434	21.4290523529053	20.6856002807617	20.6434154510498	19.9932765960693				UDP-glucose 6-dehydrogenase	18	18	18	40.7	40.7	40.7	55.023	0	177.55	379440000	25	O60701	O60701	UDP-glucose 6-dehydrogenase	UGDH	232	UGDH
17.4565944671631	17.5726699829102	16.7418880462646	16.4729290008545	16.1086463928223				Catenin delta-1	4	4	4	5.3	5.3	5.3	108.17	0	15.578	13697000	4	O60716	O60716	Catenin delta-1	CTNND1	233	CTNND1
16.743335723877	17.3665790557861	16.2395057678223	15.4298639297485	15.6536293029785				Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	1	1	1	12.4	12.4	12.4	12.732	0.00047962	2.2801	6867400	1	P41567;O60739	P41567;O60739	Eukaryotic translation initiation factor 1;Eukaryotic translation initiation factor 1b	EIF1;EIF1B	234	EIF1;EIF1B
18.0883026123047	18.2889747619629	17.4519348144531	16.8786735534668	16.6475143432617				Sorting nexin-1;Sorting nexin-2	3	3	3	6.7	6.7	6.7	58.47	0	7.5951	11942000	5	O60749;Q13596	O60749;Q13596	Sorting nexin-2;Sorting nexin-1	SNX2;SNX1	235	SNX1;SNX2
17.1023654937744	17.6896152496338	16.3982601165771	16.0756244659424	15.8943204879761				Dolichol-phosphate mannosyltransferase subunit 1	3	3	3	11.9	11.9	11.9	29.634	0	17.522	13341000	3	O60762	O60762	Dolichol-phosphate mannosyltransferase subunit 1	DPM1	236	DPM1
18.2115268707275	18.5077705383301	17.6624736785889	17.6002330780029	17.0635013580322				General vesicular transport factor p115	4	4	4	5.8	5.8	5.8	107.89	0	6.8826	21735000	4	O60763	O60763	General vesicular transport factor p115	USO1	237	USO1
13.8997344970703	13.9217481613159	13.5101461410522	13.0633611679077	13.2788410186768				Target of Myb protein 1	1	1	1	4.1	4.1	4.1	53.818	0.0012685	1.5286	2290800	1	O60784	O60784	Target of Myb protein 1	TOM1	238	TOM1
22.4184894561768	22.4882431030273	21.2155494689941	21.2976531982422	20.4431381225586				Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type 1-H;Histone H2B type 1-K;Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 2-F;Histone H2B type F-S	9	9	0	53.2	53.2	0	13.989	0	40.869	17151000000	16	Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814;A0A2R8Y619	Q99879;Q99877;Q93079;Q5QNW6;P62807;P58876;P57053;O60814	Histone H2B type 1-M;Histone H2B type 1-N;Histone H2B type 1-H;Histone H2B type 2-F;Histone H2B type 1-C/E/F/G/I;Histone H2B type 1-D;Histone H2B type F-S;Histone H2B type 1-K	HIST1H2BM;HIST1H2BN;HIST1H2BH;HIST2H2BF;HIST1H2BC;HIST1H2BD;H2BFS;HIST1H2BK	239	H2BFS;HIST1H2BC;HIST1H2BD;HIST1H2BH;HIST1H2BK;HIST1H2BM;HIST1H2BN;HIST2H2BF
15.4254455566406	15.9604549407959	14.8824996948242	13.3335742950439	14.2993507385254				Polyglutamine-binding protein 1	1	1	1	6.8	6.8	6.8	30.472	0.0009009	1.8465	3520800	2	O60828	O60828	Polyglutamine-binding protein 1	PQBP1	240	PQBP1
16.8761577606201	17.0751457214355	16.7602005004883	16.7378025054932	16.4589347839355				PRA1 family protein 2	1	1	1	6.2	6.2	6.2	19.258	0	6.4223	16178000	1	O60831	O60831	PRA1 family protein 2	PRAF2	241	PRAF2
19.8377819061279	20.3276176452637	19.2469730377197	18.6978168487549	18.5687808990479				H/ACA ribonucleoprotein complex subunit 4	5	5	5	11.9	11.9	11.9	57.673	0	40.775	57682000	5	O60832	O60832	H/ACA ribonucleoprotein complex subunit 4	DKC1	242	DKC1
20.7225074768066	21.0383186340332	20.159309387207	19.5038566589355	19.4250926971436				Eukaryotic translation initiation factor 5B	15	15	15	16.6	16.6	16.6	138.83	0	69.1	99256000	16	O60841	O60841	Eukaryotic translation initiation factor 5B	EIF5B	243	EIF5B
18.7488803863525	18.2807064056396	17.5123710632324	16.2353591918945	16.4993782043457				Endothelial differentiation-related factor 1	3	3	3	22.3	22.3	22.3	16.368	0	3.6849	22379000	3	O60869	O60869	Endothelial differentiation-related factor 1	EDF1	244	EDF1
18.9610137939453	19.3499641418457	18.4887981414795	17.7376041412354	17.8848857879639				DnaJ homolog subfamily A member 2	6	6	6	15.5	15.5	15.5	45.745	0	19.739	49596000	7	O60884	O60884	DnaJ homolog subfamily A member 2	DNAJA2	245	DNAJA2
16.4566593170166	17.1830158233643	15.8512363433838	14.9736976623535	15.122706413269				Bromodomain-containing protein 4	1	1	1	0.7	0.7	0.7	152.22	0.0052553	0.78361	2966000	1	O60885	O60885	Bromodomain-containing protein 4	BRD4	246	BRD4
16.8910713195801	16.8572025299072	15.8199548721313	15.0313997268677	15.3794803619385				Protein CutA	2	2	2	7.8	7.8	7.8	19.116	0	5.7476	11185000	2	O60888	O60888	Protein CutA	CUTA	247	CUTA
20.4153461456299	20.6288089752197	19.5435333251953	19.0485992431641	18.9447803497314				Prefoldin subunit 1	3	3	3	21.3	21.3	21.3	14.21	0.00088456	1.7413	56728000	3	O60925	O60925	Prefoldin subunit 1	PFDN1	248	PFDN1
16.2742862701416	16.1330814361572	15.9243717193604	15.1759786605835	15.4762716293335				Nucleolar protein 3	2	2	2	19.2	19.2	19.2	22.629	0	43.351	11386000	2	O60936	O60936	Nucleolar protein 3	NOL3	249	NOL3
15.0935411453247	15.7257127761841	15.0079030990601	13.497727394104	13.9385690689087				mRNA guanylyltransferase;mRNA-capping enzyme;Polynucleotide 5'-triphosphatase	2	2	2	4.7	4.7	4.7	68.556	0	2.5105	3692300	2	O60942	O60942	mRNA-capping enzyme;Polynucleotide 5-triphosphatase;mRNA guanylyltransferase	RNGTT	250	RNGTT
18.6044731140137	19.3593463897705	17.879451751709	17.078275680542	17.2109565734863				WD repeat-containing protein 1	3	3	3	4.5	4.5	4.5	66.193	0	3.7443	21242000	3	O75083	O75083	WD repeat-containing protein 1	WDR1	251	WDR1
16.171293258667	16.7675895690918	15.3573455810547	14.0710430145264	14.7345504760742				Rho-associated protein kinase 2	2	2	2	1.7	1.7	1.7	160.9	0	7.0823	3885000	2	O75116	O75116	Rho-associated protein kinase 2	ROCK2	253	ROCK2
15.2954816818237	15.9710941314697	14.7352914810181	14.7663221359253	14.3341331481934				Copine-3	3	3	3	8	8	8	60.13	0	19.065	7986400	3	O75131	O75131	Copine-3	CPNE3	254	CPNE3
14.4103851318359	14.0160245895386	14.0058879852295	10.9740562438965	11.8084812164307				E3 ubiquitin-protein ligase BRE1B	1	1	1	1.5	1.5	1.5	113.68	0.0012558	1.4672	1531800	1	O75150	O75150	E3 ubiquitin-protein ligase BRE1B	RNF40	256	RNF40
17.5333595275879	17.2926635742188	16.8005714416504	15.8895044326782	16.0751037597656				Clustered mitochondria protein homolog	1	1	1	1.1	1.1	1.1	146.67	0	3.1461	10410000	1	O75153	O75153	Clustered mitochondria protein homolog	CLUH	257	CLUH
16.1578788757324	16.5360946655273	15.4941682815552	15.6683034896851	15.0356149673462				DnaJ homolog subfamily C member 13	3	3	3	1.7	1.7	1.7	254.41	0	6.512	6453700	3	O75165	O75165	DnaJ homolog subfamily C member 13	DNAJC13	258	DNAJC13
15.0565958023071	14.8731555938721	14.1296854019165	13.691743850708	13.360710144043				CCR4-NOT transcription complex subunit 3	1	1	1	2.5	2.5	2.5	81.871	0	6.5007	1882000	1	O75175	O75175	CCR4-NOT transcription complex subunit 3	CNOT3	259	CNOT3
14.5370359420776	14.7502880096436	13.4076662063599	13.4786434173584	12.4450922012329				Ankyrin repeat and KH domain-containing protein 1;Ankyrin repeat domain-containing protein 17	2	2	2	0.8	0.8	0.8	269.45	0	8.1379	2096600	2	Q8IWZ3;O75179	Q8IWZ3;O75179	Ankyrin repeat and KH domain-containing protein 1;Ankyrin repeat domain-containing protein 17	ANKHD1;ANKRD17	260	ANKHD1;ANKRD17
15.8099689483643	16.0432624816895	15.5357313156128	14.7188539505005	15.0065011978149				DnaJ homolog subfamily B member 6	1	1	1	3.4	3.4	3.4	36.087	0.0023914	1.1484	4703100	1	O75190	O75190	DnaJ homolog subfamily B member 6	DNAJB6	261	DNAJB6
18.1127853393555	18.3752174377441	17.5626449584961	17.0149803161621	17.3146018981934				Gamma-glutamylcyclotransferase	4	4	4	22.3	22.3	22.3	21.007	0	6.884	30365000	4	O75223	O75223	Gamma-glutamylcyclotransferase	GGCT	263	GGCT
16.1835765838623	16.5916538238525	15.8827867507935	15.7340478897095	14.9337368011475				NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	1	1	1	4.2	4.2	4.2	23.563	0.0076419	0.60627	3210200	1	O75251	O75251	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial	NDUFS7	264	NDUFS7
16.6442794799805	16.6445598602295	16.192195892334	15.6441097259521	15.449857711792				NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	1	1	1	2.6	2.6	2.6	52.545	0.00089485	1.8132	33163000	1	O75306	O75306	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial	NDUFS2	265	NDUFS2
15.0851821899414	15.1473636627197	14.6038579940796	14.345682144165	13.9271297454834				Zinc finger protein ZPR1	2	2	2	8.9	8.9	8.9	50.925	0	18.525	3826300	2	O75312	O75312	Zinc finger protein ZPR1	ZPR1	266	ZPR1
17.7182655334473	17.8324451446533	17.1992130279541	17.0645542144775	17.1922931671143				Protein NipSnap homolog 2	2	1	1	5.6	3.1	3.1	33.742	0.00088106	1.7256	15008000	1	O75323	O75323	Protein NipSnap homolog 2	GBAS	267	GBAS
15.4000787734985	16.1379108428955	15.288649559021	14.5505666732788	14.552188873291				Hyaluronan mediated motility receptor	1	1	1	1.5	1.5	1.5	84.099	0	2.4426	1788500	2	O75330	O75330	Hyaluronan mediated motility receptor	HMMR	268	HMMR
16.8479385375977	17.1091156005859	16.6103610992432	16.0577373504639	15.8865537643433				Programmed cell death protein 6	2	2	2	12.6	12.6	12.6	21.868	0	7.4552	11767000	3	O75340	O75340	Programmed cell death protein 6	PDCD6	269	PDCD6
21.473876953125	21.6967220306396	20.4314517974854	19.7440414428711	19.7334384918213				Tubulin-specific chaperone A	5	5	5	33.3	33.3	33.3	12.855	0	38.691	327430000	5	O75347	O75347	Tubulin-specific chaperone A	TBCA	270	TBCA
17.5601081848145	17.8570823669434	16.8461017608643	16.4056243896484	16.4297657012939				V-type proton ATPase subunit G 1;V-type proton ATPase subunit G 2	2	2	2	19.5	19.5	19.5	13.757	0.0020056	1.1855	6246700	2	O75348;O95670	O75348;O95670	V-type proton ATPase subunit G 1;V-type proton ATPase subunit G 2	ATP6V1G1;ATP6V1G2	271	ATP6V1G1;ATP6V1G2
17.1661434173584	17.0539894104004	16.9130992889404	16.2196598052979	16.0772323608398				Vacuolar protein sorting-associated protein 4B	4	4	3	14.9	14.9	12.2	49.301	0	44.948	12849000	4	O75351	O75351	Vacuolar protein sorting-associated protein 4B	VPS4B	272	VPS4B
19.6692905426025	19.756555557251	19.1822872161865	18.8337421417236	18.4238224029541				Core histone macro-H2A.1	7	7	5	26.9	26.9	19.9	39.617	0	49.815	248990000	7	O75367	O75367	Core histone macro-H2A.1	H2AFY	273	H2AFY
18.487699508667	18.6068248748779	17.9499740600586	18.1314449310303	17.1672229766846				SH3 domain-binding glutamic acid-rich-like protein	4	4	4	43.9	43.9	43.9	12.774	0	12.993	32409000	4	O75368	O75368	SH3 domain-binding glutamic acid-rich-like protein	SH3BGRL	274	SH3BGRL
20.6970176696777	21.2976531982422	20.5873775482178	19.4897766113281	19.5609111785889				Filamin-B	25	22	22	15.4	14.5	14.5	278.16	0	191.49	198680000	26	O75369	O75369	Filamin-B	FLNB	275	FLNB
13.4052743911743	13.8745975494385	12.3834342956543	11.5775709152222	11.7508325576782				Nuclear receptor corepressor 1	1	1	1	0.5	0.5	0.5	270.21	0.0004649	2.0849	1054800	1	O75376	O75376	Nuclear receptor corepressor 1	NCOR1	276	NCOR1
16.3314247131348	16.9577598571777	15.3966045379639	14.7837657928467	14.6777744293213				NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	1	1	1	8.9	8.9	8.9	13.711	0	3.8513	24916000	1	O75380	O75380	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	NDUFS6	277	NDUFS6
20.4510097503662	20.6618824005127	19.6101818084717	19.3985347747803	18.8415031433105				Citrate synthase, mitochondrial	9	9	9	25.5	25.5	25.5	51.712	0	55.912	239330000	10	O75390	O75390	Citrate synthase, mitochondrial	CS	278	CS
16.2500400543213	16.3339595794678	15.5440282821655	15.3023176193237	15.0757293701172				39S ribosomal protein L33, mitochondrial	1	1	1	16.9	16.9	16.9	7.6191	0.00123	1.336	4733900	1	O75394	O75394	39S ribosomal protein L33, mitochondrial	MRPL33	279	MRPL33
17.2704772949219	17.5779151916504	17.1027755737305	16.665807723999	16.8281116485596				Vesicle-trafficking protein SEC22b	2	2	2	10.2	10.2	10.2	24.74	0	11.132	9155500	2	O75396	O75396	Vesicle-trafficking protein SEC22b	SEC22B	280	SEC22B
16.4250183105469	16.684419631958	15.8797988891602	15.9906139373779	15.7903738021851				Pre-mRNA-processing factor 40 homolog A	3	3	3	4.1	4.1	4.1	108.8	0	9.7724	11207000	3	O75400	O75400	Pre-mRNA-processing factor 40 homolog A	PRPF40A	281	PRPF40A
12.6040668487549	12.5569372177124	11.7839803695679	11.0377531051636	10.7874126434326				Cell division control protein 45 homolog	1	1	1	3	3	3	65.568	0.008547	0.49445	1296800	1	O75419	O75419	Cell division control protein 45 homolog	CDC45	282	CDC45
15.5775766372681	15.8330631256104	15.3918476104736	14.9003477096558	14.6791505813599				Metaxin-2	1	1	1	8.4	8.4	8.4	29.763	0	21.427	6569500	1	O75431	O75431	Metaxin-2	MTX2	283	MTX2
18.1037998199463	18.7108535766602	17.8172836303711	17.4744510650635	16.9884853363037				Vacuolar protein sorting-associated protein 26A	4	4	4	16.5	16.5	16.5	38.169	0	12.708	21925000	4	O75436	O75436	Vacuolar protein sorting-associated protein 26A	VPS26A	284	VPS26A
15.4646730422974	15.6670007705688	14.7675123214722	13.7266435623169	14.5071754455566				NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	1	1	1	19	19	19	6.9611	0.00086244	1.623	2247000	1	O75438	O75438	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 1	NDUFB1	285	NDUFB1
16.4975395202637	16.6224231719971	16.0879402160645	15.4119415283203	14.6162042617798				Mitochondrial-processing peptidase subunit beta	1	1	1	2.2	2.2	2.2	54.366	0	3.4442	8230100	1	O75439	O75439	Mitochondrial-processing peptidase subunit beta	PMPCB	286	PMPCB
14.7984714508057	14.1422662734985	14.122989654541	13.2858066558838	13.8029203414917				Mediator of RNA polymerase II transcription subunit 24	1	1	1	1.4	1.4	1.4	110.3	0.0012102	1.2239	1427200	1	O75448	O75448	Mediator of RNA polymerase II transcription subunit 24	MED24	287	MED24
18.1428050994873	18.2084350585938	16.6456871032715	16.6796169281006	16.6201343536377				PC4 and SFRS1-interacting protein	5	4	4	9.8	8.3	8.3	60.103	0	8.4063	12650000	4	O75475	O75475	PC4 and SFRS1-interacting protein	PSIP1	288	PSIP1
18.2304611206055	18.4453220367432	17.8838729858398	17.8379364013672	17.2711162567139				Erlin-1	2	2	2	8.3	8.3	8.3	39.171	0	7.4281	13213000	4	O75477	O75477	Erlin-1	ERLIN1	289	ERLIN1
17.7132396697998	18.306791305542	17.2531280517578	16.7785396575928	16.3701248168945				NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	3	3	3	15.9	15.9	15.9	30.241	0	18.429	20832000	3	O75489	O75489	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial	NDUFS3	290	NDUFS3
18.8509616851807	18.8600559234619	18.1377124786377	17.2406978607178	17.116039276123				Serine/arginine-rich splicing factor 10;Serine/arginine-rich splicing factor 12	3	3	3	13.4	13.4	13.4	31.3	0	42.564	30922000	3	O75494;Q8WXF0	O75494;Q8WXF0	Serine/arginine-rich splicing factor 10;Serine/arginine-rich splicing factor 12	SRSF10;SRSF12	291	SRSF10;SRSF12
17.0520801544189	17.8306522369385	16.3737144470215	15.410683631897	15.5095272064209				Heat shock factor-binding protein 1	2	2	2	50	50	50	8.5435	0	26.074	16808000	2	O75506	O75506	Heat shock factor-binding protein 1	HSBP1	292	HSBP1
19.5413055419922	19.4057807922363	19.1553363800049	17.6370067596436	17.5964527130127				Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	4	4	4	41.6	41.6	41.6	10.058	0	9.6133	60587000	5	O75531	O75531	Barrier-to-autointegration factor;Barrier-to-autointegration factor, N-terminally processed	BANF1	293	BANF1
19.9667701721191	20.0042915344238	19.3070583343506	18.8124351501465	18.3969058990479				Splicing factor 3B subunit 1	11	11	11	10.2	10.2	10.2	145.83	0	36.726	70660000	12	O75533	O75533	Splicing factor 3B subunit 1	SF3B1	294	SF3B1
19.8052406311035	19.9105701446533	18.8735466003418	18.0497951507568	18.0052509307861				Cold shock domain-containing protein E1	7	7	7	10.5	10.5	10.5	88.884	0	22.082	47819000	7	O75534	O75534	Cold shock domain-containing protein E1	CSDE1	295	CSDE1
15.8264989852905	16.2849140167236	15.1343860626221	15.1283168792725	14.2603311538696				Nucleoplasmin-3	1	1	1	8.4	8.4	8.4	19.343	0	4.1462	5482000	1	O75607	O75607	Nucleoplasmin-3	NPM3	296	NPM3
18.476469039917	18.9422054290771	17.6808547973633	17.0887680053711	17.0157413482666				Acyl-protein thioesterase 1	2	2	2	14.8	14.8	14.8	24.669	0	20.456	17705000	3	O75608	O75608	Acyl-protein thioesterase 1	LYPLA1	297	LYPLA1
15.1647891998291	15.4360609054565	14.5247249603271	14.0077285766602	13.5832004547119				GTPase Era, mitochondrial	1	1	1	3.7	3.7	3.7	48.349	0	4.9023	3032300	1	O75616	O75616	GTPase Era, mitochondrial	ERAL1	298	ERAL1
19.8213233947754	19.901891708374	19.1634674072266	18.680305480957	18.3671340942383				U5 small nuclear ribonucleoprotein 200 kDa helicase	13	13	13	9.6	9.6	9.6	244.5	0	44.94	58744000	17	O75643	O75643	U5 small nuclear ribonucleoprotein 200 kDa helicase	SNRNP200	299	SNRNP200
16.8008232116699	17.5069580078125	16.554708480835	16.3203773498535	15.8708944320679				TIP41-like protein	2	2	2	12.1	12.1	12.1	31.444	0	3.399	9116400	2	O75663	O75663	TIP41-like protein	TIPRL	300	TIPRL
16.3441753387451	15.3721504211426	15.4633007049561	14.1972169876099	14.2122688293457				Surfeit locus protein 6	1	1	1	2.5	2.5	2.5	41.45	0.001249	1.4236	2191500	1	O75683	O75683	Surfeit locus protein 6	SURF6	301	SURF6
14.0889539718628	14.4778213500977	13.0669298171997	12.2963428497314	12.8607187271118				Small subunit processome component 20 homolog	1	1	1	0.5	0.5	0.5	318.38	0	3.25	1342100	1	O75691	O75691	Small subunit processome component 20 homolog	UTP20	302	UTP20
16.4567241668701	16.3674659729004	15.7890243530273	15.4929170608521	15.1195087432861				Protein XRP2	1	1	1	2.9	2.9	2.9	39.641	0.00088339	1.7353	2726600	1	O75695	O75695	Protein XRP2	RP2	303	RP2
16.3546104431152	16.3709087371826	15.645658493042	15.2122688293457	14.9640703201294				WD repeat and HMG-box DNA-binding protein 1	2	2	2	2.1	2.1	2.1	125.97	0	3.6104	5595200	2	O75717	O75717	WD repeat and HMG-box DNA-binding protein 1	WDHD1	304	WDHD1
15.6778297424316	15.5407638549805	15.458535194397	14.6560897827148	14.6963701248169				Cartilage-associated protein	1	1	1	2.7	2.7	2.7	46.561	0.0031373	1.0499	8081600	1	O75718	O75718	Cartilage-associated protein	CRTAP	305	CRTAP
14.7190141677856	15.3301820755005	14.5639705657959	13.8892183303833	13.1400947570801				Calcium-binding mitochondrial carrier protein Aralar1	2	1	1	3.1	1.9	1.9	74.761	0	2.6061	986810	1	O75746	O75746	Calcium-binding mitochondrial carrier protein Aralar1	SLC25A12	306	SLC25A12
13.8055419921875	13.8162832260132	13.7173547744751	13.2034854888916	12.5185794830322				Renin receptor	1	1	1	5.4	5.4	5.4	39.008	0	3.8546	1353400	1	O75787	O75787	Renin receptor	ATP6AP2	307	ATP6AP2
15.4565467834473	15.8703165054321	15.5563859939575	15.1733646392822	14.892970085144				Ribonuclease H2 subunit A	1	1	1	4.7	4.7	4.7	33.395	0	2.9574	5596200	1	O75792	O75792	Ribonuclease H2 subunit A	RNASEH2A	308	RNASEH2A
17.8853626251221	18.3985767364502	17.3115005493164	16.6282749176025	16.5318374633789				Cell division cycle protein 123 homolog	3	3	3	11.9	11.9	11.9	39.134	0	16.54	21275000	3	O75794	O75794	Cell division cycle protein 123 homolog	CDC123	309	CDC123
17.3240394592285	16.967248916626	16.6956081390381	15.6218519210815	15.5159149169922				Ribonuclease P protein subunit p20	1	1	1	11.4	11.4	11.4	15.651	0	13.977	4938100	1	O75817	O75817	Ribonuclease P protein subunit p20	POP7	310	POP7
19.8887844085693	19.9719696044922	18.7796287536621	18.4196720123291	18.1203994750977				Eukaryotic translation initiation factor 3 subunit G	5	5	5	16.6	16.6	16.6	35.611	0	24.208	77156000	5	O75821	O75821	Eukaryotic translation initiation factor 3 subunit G	EIF3G	311	EIF3G
20.6051254272461	20.6731433868408	19.8646125793457	18.8252563476563	19.0266151428223				Eukaryotic translation initiation factor 3 subunit J	7	7	7	30.6	30.6	30.6	29.062	0	43.546	94370000	7	O75822	O75822	Eukaryotic translation initiation factor 3 subunit J	EIF3J	312	EIF3J
17.3512153625488	17.3848171234131	16.5230255126953	15.5072059631348	15.0032987594604				Carbonyl reductase [NADPH] 3	3	1	1	13.4	2.9	2.9	30.85	0.0056075	0.76349	16932000	1	O75828	O75828	Carbonyl reductase [NADPH] 3	CBR3	313	CBR3
18.6483573913574	18.9620609283447	18.0249118804932	17.0485725402832	17.1511554718018				26S proteasome non-ATPase regulatory subunit 10	3	3	3	11.1	11.1	11.1	24.428	0.0034312	0.87421	15626000	3	O75832	O75832	26S proteasome non-ATPase regulatory subunit 10	PSMD10	314	PSMD10
17.6102180480957	17.939453125	17.1969089508057	16.4015464782715	16.4153785705566				CAAX prenyl protease 1 homolog	1	1	1	1.7	1.7	1.7	54.812	0.007908	0.54144	4953400	1	O75844	O75844	CAAX prenyl protease 1 homolog	ZMPSTE24	315	ZMPSTE24
20.2499141693115	20.9752635955811	19.8603897094727	19.5141830444336	19.3975734710693				Isocitrate dehydrogenase [NADP] cytoplasmic	11	11	11	30.2	30.2	30.2	46.659	0	135.53	219520000	11	O75874	O75874	Isocitrate dehydrogenase [NADP] cytoplasmic	IDH1	316	IDH1
17.5482654571533	17.8786735534668	16.6214218139648	16.1631393432617	15.9386148452759				Signal transducing adapter molecule 2	3	3	3	5.5	5.5	5.5	58.164	0	4.6541	8169000	3	O75886	O75886	Signal transducing adapter molecule 2	STAM2	317	STAM2
